store_code,Latitude,Longitude,radius,beauty_supply_count,cosmetics_count,brands_count,quick_commerce_count,total_competitors,place_id,competitor_name,competitor_lat,competitor_lng,competitor_distance,competitor_address,competitor_types,competitor_rating,competitor_category,competitor_type
Manual-28,17.44104311,78.49901751,1500,1,6,6,1,14,ChIJ1WQXjxqayzsR1eDWWPYBuw0,Kathiawar Stores Secunderabad,17.4389132,78.4889644,1094,"H. No. 1-6-9, Mahatma Gandhi Statue, Mahalaxmi Mansion, Mahatma Gandhi Rd, Kandoji Bazar, General Bazaar, Kalasiguda, Secunderabad, Telangana 500003, India","clothing_store, point_of_interest, store, establishment",4.2,Cosmetics store,cosmetics
Manual-28,17.44104311,78.49901751,1500,1,6,6,1,14,ChIJmQ08GhGayzsRdiBLJvahBIk,City Lifestyle,17.4420913,78.4881509,1160,"Paradise Circle, Chandralok Complex, General Choudhary Rd, NCC Ground, Kalasiguda, Secunderabad, Telangana 500003, India","shopping_mall, point_of_interest, establishment",3.6,Beauty brand,brand
Manual-28,17.44104311,78.49901751,1500,1,6,6,1,14,ChIJe3cj46ObyzsRgCuvQIAoJ3Y,"Zudio - P.G Road, Hyderabad",17.4405576,78.4860207,1381,"PG Road, Sappu Bagh Apaprtment, Sindhi Colony, Begumpet, Hyderabad, Telangana 500003, India","clothing_store, store, point_of_interest, establishment",4.1,Beauty brand,brand
Manual-28,17.44104311,78.49901751,1500,1,6,6,1,14,ChIJ5VedzZabyzsRcStLfnahMIA,Instamart,17.4495014,78.5094883,1457,"CGX5+RQ6, Adda Gutta, Malkajgiri, Secunderabad, Telangana 500026, India","grocery_or_supermarket, food, store, point_of_interest, establishment",4.4,Quick commerce,quick
Manual-28,17.44104311,78.49901751,1500,1,6,6,1,14,ChIJ6_imwgebyzsRtgPacSIEHME,K S Beauty Centre - Salon and Spa Furniture,17.4401459,78.4851249,1479,"1, PG Road, Innovation Colony, Jogani, Ramgopalpet, Hyderabad, Telangana 500003, India","point_of_interest, store, establishment",4.2,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ68M5UABnUjoRZ4KatxE8CqA,Instamart,13.0015153,80.2574142,130,"58, 1st Ave, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600020, India","food, point_of_interest, establishment",4,Quick commerce,quick
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ47_3PABnUjoRt9gPCF8x8zY,Zepto,13.001945,80.2562042,188,"108, Lattice Brg Rd, Baktavatsalm Nagar, Adyar, Chennai, Tamil Nadu 600020, India","food, point_of_interest, establishment",2.7,Quick commerce,quick
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJaZ0KV_NnUjoRI2nLJlU88UA,Madupriya Herbal & Cosmetic Show Room,13.0025729,80.2563352,248,"2734+2GG, Balaraman Rd, Baktavatsalm Nagar, Adyar, Chennai, Tamil Nadu 600020, India","point_of_interest, store, establishment",4.9,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ__9bZvNnUjoRJzcnWKXm_jw,Fapon Unisex Salon,12.9967607,80.2560737,420,"1st Floor, Vantage Plaza, 1, VANTAGE BUILDING, 1ST FLOOR, MAHATMA GANDHI ROAD,, ADYAR, 1ST FLOOR, 1D, Lattice Brg Rd, Padmanabha Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India","beauty_salon, point_of_interest, establishment",4.4,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJM7DoRARnUjoRJebgUYDKIgE,Heavens Spa - Ayurvedic Beauty Spa in chennai - Adyar,13.0045381,80.2569845,457,"No.112/24, first floor, Lattice Brg Rd, above Near chinese wok, Baktavatsalm Nagar, Adyar, Chennai, Tamil Nadu 600020, India","spa, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ6ZgH8W5nUjoRvd6pOdoV30U,Health & Glow - MG Road,12.9964674,80.2588156,485,"NO: 30, MG Ramachandran Rd, RBI Colony, Shastri Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India","point_of_interest, store, establishment",4.2,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJcR5khOZnUjoRupLC4U31OXA,Lakme Salon,12.9962515,80.2586436,500,"No 1/28, Malaviya Avenue, MG Road, 3rd St, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India","beauty_salon, point_of_interest, establishment",0,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJm2OMIABnUjoRmWBhmkVkeOI,"Zudio - Adyar, Chennai",12.9964296,80.2591922,507,"19, Mahatma Gandhi Rd, opp. Konica Color Lab, RBI Colony, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600041, India","store, point_of_interest, establishment",4,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJzYV6zcJnUjoRXaImcAn3JGU,K&K2 Beauty Salon (Adyar),12.9957326,80.256145,530,"Arcade, 21, Basement, Nathans, Malavia Ave, Chennai, Tamil Nadu 600041, India","beauty_salon, point_of_interest, establishment",5,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJuVLx-pRnUjoRkrs4AhZ8qvU,"Green Trends Unisex Salon, Adyar, Chennai",13.002752,80.2525437,545,"8/13, 4th Main Rd, opp. Shri Sai Clinic, Nehru Nagar, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, clothing_store, hair_care, spa, store, point_of_interest, establishment",4.6,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJWTWPFmpnUjoRWUE6nagLDfk,"Limelite Salon and Spa, Adyar",13.0014556,80.2518557,566,"New Door No.112, Kamaraj Ave 2nd St, Venkata Rathnam Nagar Extension, Teachers Colony, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, hair_care, spa, health, store, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ9fNewJNnUjoR4VRA4TIGsb8,Health & Glow - Adyar,13.0020722,80.2517815,591,"55/2, Ground Floor, Plot No -55/1, Kamaraj Ave 1st St, opposite Jockey Showroom, Kasturba Nagar, Adyar, Chennai, Tamil Nadu 600020, India","point_of_interest, store, establishment",4.2,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJLywcmo1hUjoRKqokcBSg-ds,Sandhya Makeover Artistry,13.000448,80.2627412,627,"No: 109/1, Ellaiamman Koil St, Vannanthurai, Adyar, Chennai, Tamil Nadu 600020, India","point_of_interest, establishment",4.6,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJY-MrOrZnUjoRUiFhKZPCSFM,Lifestyle Stores,13.001044,80.262935,651,"Damodharapuram Main Rd, Jeevarathinam Nagar, Adyar, Chennai, Tamil Nadu 600020, India","department_store, store, point_of_interest, establishment",0,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJr2UMBzRnUjoRW-IAfquESQk,Purplle - Adyar,13.0038997,80.2516782,691,"GF, Sagarika Towers, Northern Portion of Building, 18, 3rd Cross St, Kasturba Nagar, Adyar, Chennai, Tamil Nadu 600020, India","hair_care, beauty_salon, point_of_interest, store, establishment",4.7,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJjYnbC6hnUjoRmU3XWCjW8m0,Hadaza Grooming Studio | Adyar,12.9959324,80.2524205,703,"97/47, 1st Main Rd, First Avenue, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ6QD3QcZnUjoRZwxY1xqg0AI,"Green Trends - Besant Nagar, Unisex Salon",12.99623,80.2624853,760,"58, Mahatma Gandhi Rd, opposite Bus Stop, Anna Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, clothing_store, hair_care, spa, store, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJi01QhPlnUjoR8nAtelUH_YI,"Kanya Beauty Salon, Adyar",13.0070867,80.2541493,801,"No. 53/26, First Floor, Sai Bhavanam, Gandhi Nagar 1st Main Rd, above Mc Donalds, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJoSHv15JnUjoROmqAu2Fe1oU,Lakme Academy Adyar Chennai,13.0077456,80.2583245,828,"44/8, 1st Floor, Shree Krishna Enclave, Gandhi Nagar 1st Main Rd, Adyar, Chennai, Tamil Nadu 600020, India","school, point_of_interest, establishment",4.7,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJy5jakexnUjoRLikUwMHiqwE,Shoppers,13.0064152,80.2521195,849,"29, Sardar Patel Rd, Nehru Nagar, Adyar, Chennai, Tamil Nadu 600020, India","clothing_store, store, point_of_interest, establishment",3.8,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ0xWI5tBnUjoRwNP50OO4ktg,Faminas Beauty Salon,12.9962839,80.2635819,853,"Flat No 02 Block M, No.69 /3, First Floor, 69, Mahatma Gandhi Rd, opp. to Thirupathi Gangai Amman Temple, near Momos Shop, Vannanthurai, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, hair_care, clothing_store, point_of_interest, store, establishment",4.8,Cosmetics store,cosmetics
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJ-XbnNe5nUjoRAhPSMGieyJE,Lakme Salon,13.004913,80.2493532,965,"No F1/43, Dev Apartments Sastha, 3rd Main Rd, Kasturba Nagar, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, point_of_interest, establishment",5,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJSz1F5opnUjoRJSV-99U6ZfM,New Lakme Gents Beauty Parlour Alc,12.9926175,80.2528153,979,"45, 3rd Ave, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, point_of_interest, establishment",0,Beauty brand,brand
Manual-29,13.00042977,80.25696449,1000,5,9,8,2,24,ChIJZW100-hnUjoRi-0SyImlKsM,Eves Beauty Parlour,13.0081335,80.2635571,1117,"10/33, Besant Ave Rd, opp to Royal Enfield showrooms, Arunachalapuram, Adyar, Chennai, Tamil Nadu 600020, India","beauty_salon, point_of_interest, establishment",4,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJV6LJkyFkUjoRhzKnmb-WOSI,Health & Glow - Anna Nagar West 2nd Avenue,13.0847588,80.2115105,131,"Block No 9/1, AC Block, 2nd Ave, opposite to Samsung Showroom, Anna Nagar West, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.6,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ-Z_zSQJlUjoRa3qZxAPMXOw,London Beautorium skin and hair clinic,13.0845204,80.2093931,184,"AD block, 5th street, 5th Ave, Anna Nagar, Chennai, Tamil Nadu 600040, India","hair_care, beauty_salon, health, point_of_interest, establishment",4.5,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ3wKyByFkUjoRxyekMcbVDg4,Kumar Medicals,13.0835381,80.2127451,322,"Annanagar, No AC-153, 6th Main Rd, Anna Nagar, Chennai, Tamil Nadu 600040, India","pharmacy, health, store, point_of_interest, establishment",4.4,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJmfrGr-NlUjoRxu6z3Q6InMQ,Colours Cosmetics & Beauty Shop,13.0826213,80.2128675,409,"AB-101, 6th Main Rd, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJwflKrXdlUjoRYD-D-prxg7I,Italiano Market,13.0852894,80.206682,434,"Sunshine Apartments, 338/9, New, 338/5, 2nd Ave, Anna Nagar, Chennai, Tamil Nadu 600040, India","grocery_or_supermarket, point_of_interest, food, store, establishment",4.8,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ-YOA07JfUjoR8BDEBP76Wf4,The Colorist Beauty Maven,13.0860542,80.2059452,515,"AP-827, New No. 103, G Block, 2nd Street, 11th Main Rd, Anna Nagar West, Chennai, Tamil Nadu 600040, India","beauty_salon, school, point_of_interest, store, establishment",4.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJn3Sy3iFkUjoRipFez4MrfS8,Lakme Salon,13.0841057,80.2055979,575,"No 178, 11th Main Rd, next to Grand Sweets, Anna Nagar, Block AE, Anna Nagar, Chennai, Tamil Nadu 600040, India","beauty_salon, point_of_interest, establishment",4.8,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJEa_b0yBkUjoRDut9nTjpJ5Q,Health & Glow - Shanthi Colony,13.0822018,80.2149639,600,"Plot No 87/3 and 85/2, Block AH, 4th Avenue, Shanthi Colony, West, near Axis Bank Branch, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.2,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJh4_AdDhlUjoR9gPA20ziapc,LeSculpt Luxury Studio - ANNA NAGAR,13.0803123,80.2120958,610,"No, 122, AI-Block, 8th Main Rd, near ANNA ADARSH COLLEGE FOR WOMEN, Block AI, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","hair_care, beauty_salon, health, point_of_interest, clothing_store, store, establishment",4.9,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJmRP0Y3JlUjoRzHmOeuNbBuY,ALANA MAKEUP STUDIO | Bridal Make up Artist,13.0915496,80.2114549,667,"No:75,18th Street, 6th St, S Block, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, establishment",5,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJA5tStmtlUjoRSLOewEJIY30,Zaria Beauty Studio,13.0813758,80.2151801,679,"Ground floor, 74/5, 7th Main Rd, AH Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","beauty_salon, point_of_interest, establishment",4.8,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJe4aXVwRlUjoRS4xOv4rIB50,Pixies - The Beauty Shop in Chennai (Anna Nagar) - Cosmetics Shop in Chennai,13.0824208,80.2160352,681,"112, AA Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.8,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJT-RqpI5lUjoRQEZkNyQauCE,Vel Store,13.0810925,80.2153573,715,"AG 95, AG Block, River View Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","grocery_or_supermarket, point_of_interest, food, store, establishment",4.1,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJeWIyIGBlUjoR0rTsQu1Yg3s,Zepto Anna nagar hub new,13.0903162,80.2152727,723,"36R8+534, Block U, Anna Nagar, Chennai, Tamil Nadu 600040, India","grocery_or_supermarket, point_of_interest, food, store, establishment",3.5,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJNeL0Ea9lUjoR45hQy1tE2rc,Celebrate Life Elite Salon - Anna Nagar,13.0840642,80.2176115,772,"1st floor, GRD Towers, No 154, 3rd Ave, Lapis lagoon, AA Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","beauty_salon, hair_care, spa, point_of_interest, clothing_store, store, establishment",4.9,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJkdm4fjBlUjoR87Xa16c3vRE,Kannan Store,13.0882446,80.2023628,947,"AP, 2265, 15th St, H Block, Anna Nagar West, Kathiravan Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","grocery_or_supermarket, point_of_interest, food, store, establishment",4.2,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJtWa_nxplUjoRul9wkraFkC4,Mckenzies supermarket,13.081697,80.2026954,968,"y block, 2678c, 12th Main Rd, Shanthi Colony, Jawahar Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India","supermarket, grocery_or_supermarket, point_of_interest, food, store, establishment",3.9,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ8fMIIyVkUjoRq720Ki7m2Dw,Gliter Day Spa Organic salon and spa for women,13.0891489,80.2191489,1000,"H-56, 4th St, Brindhavan Colony, Block H, Annanagar East, Chennai, Tamil Nadu 600102, India","beauty_salon, spa, point_of_interest, store, establishment",4.9,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJh_1_5SFkUjoRb6YXEAuLo0A,Angels Cosmetics and Novelties,13.0843249,80.2201646,1039,"a block no, Metro Station Anna Nagar East, ZACH'S ENCLAVE, 3, 2nd Ave, A Block, Annanagar East, Chennai, Tamil Nadu 600102, India","point_of_interest, store, establishment",3.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJzQaAYQBlUjoRO_RrlF98UDg,InstaMart Anna nagar,13.0880342,80.2005827,1127,"36Q2+667, 13th Main Rd, Bharathi Colony, I Block, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, establishment",2.8,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJneI-QuBlUjoRE64mc-FqsAE,Vurve Salon | Anna Nagar,13.0920912,80.2189183,1149,"Old No.11, New No.21, 1st Floor, Plot No.3558, 6th Ave, J Block, Annanagar East, Chennai, Tamil Nadu 600102, India","beauty_salon, hair_care, spa, health, point_of_interest, clothing_store, store, establishment",4.8,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJOzNQsd5lUjoRInbHWmURczM,Zazzle Salon - Anna Nagar Chennai,13.0843956,80.2216666,1200,"Alsa Samar, Plot No 102, 2nd Ave, B Block, Anna Nagar, Chennai, Tamil Nadu 600102, India","beauty_salon, hair_care, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJO4M9kRpkUjoReOgXWqQDutM,G Organics Store Anna Nagar,13.0899289,80.2004929,1204,"1427/H84, 13th Main Rd, Bharathi Colony, J Block, w, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.2,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJg2pn2DFnUjoRXq_mTNFTEDA,KOREAN SKIN & SHAPE,13.07477,80.2177114,1428,"medicals, building, Duraisamy St, opp. to Anna Arch Road, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India","health, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJSxl3AS9kUjoRaLj5FVR5JO4,Sakthi Stores,13.0886347,80.2235751,1439,"1st Ave, R.V. Nagar, VOC Nagar, Annanagar East, Chennai, Tamil Nadu 600102, India","grocery_or_supermarket, supermarket, point_of_interest, food, store, establishment",4.3,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJl0CDKKJnUjoRLnXbANofPjE,MAKEUP MAASTER STUDIO & ACADEMY,13.0731713,80.2067098,1450,"67, Valluvar Salai, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India","point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ4xrU0y9kUjoR_nqxefz-KgQ,Nilgiris,13.0909653,80.2233696,1500,"36RF+99C Good Life Enterprise, 28, 1st Main Rd, R.V. Nagar, Block K, Annanagar East, Chennai, Tamil Nadu 600102, India","supermarket, grocery_or_supermarket, point_of_interest, food, store, establishment",4.1,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJ44PSZUFlUjoRTH5VQvTVTsM,Elight Unisex Beauty Salon Anna Nagar,13.0909765,80.2234013,1504,"K, 28 K Block, 1st Main Rd, Block K, Annanagar East, Chennai, Tamil Nadu 600102, India","beauty_salon, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJAbCUvQdlUjoROZUydmgNEKA,Lifestyle Stores,13.0809288,80.197072,1564,"Ground, 1st & 2nd Floor, VR Mall, Jawaharlal Nehru Salai, Thirumangalam, Chennai, Tamil Nadu 600040, India","shopping_mall, shoe_store, point_of_interest, clothing_store, store, establishment",4.2,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJVelDPBFkUjoROkPK5KfVa-0,Margin Free Super Market,13.0948051,80.199757,1565,"1739, 18th Main Road, Near Thiruvalluvar Colony, Anna Nagar West, Chennai, Tamil Nadu 600040, India","grocery_or_supermarket, supermarket, point_of_interest, food, store, establishment",4.2,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJq6qqFjBkUjoRFslTX1hYt74,HEALTH BASKET - Chennai's Organic food store,13.0909363,80.2242537,1588,"123, 1, 17th St, L Block, Annanagar East, Chennai, Tamil Nadu 600102, India","grocery_or_supermarket, health, point_of_interest, food, store, establishment",4.5,Quick commerce,quick
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJr8-ayXNlUjoRPtx-NInQgHY,Beaute & Nutrie - Vr Chennai Mall,13.0806615,80.196835,1598,"Shop no G-30 VR Mall #44, Pillaiyar Koil Street, Jawaharlal Nehru Salai, Anna Nagar, Chennai, Tamil Nadu 600040, India","point_of_interest, store, establishment",4.9,Cosmetics store,cosmetics
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJzYbv2udnUjoRenF1I20SJbU,Green Unisex Salon and Spa - Koyambedu,13.0725549,80.2023226,1712,"No. 55/3, 2nd floor, Tiruveedhi Amman Koil St, Jai Nagar, Koyambedu, Chennai, Tamil Nadu 600107, India","spa, point_of_interest, establishment",4.3,Beauty supply store,beauty
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJGdIZpilnUjoRPgVLteExR0w,Purplle - Ampa Skyone Mall,13.0739225,80.221261,1735,"1, Nelson Manickam Rd, Aminjikarai, Chennai, Tamil Nadu 600030, India","beauty_salon, hair_care, point_of_interest, store, establishment",4.7,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJM0T0nb9nUjoRYEFLu6Xa2Co,Lifestyle Stores,13.0739338,80.2215297,1754,"Sky Walk, 6FC/JHJ Balavinayagar Nagar, Mall, near Ampa, Anna Nagar, Chennai, Tamil Nadu 600030, India","shopping_mall, point_of_interest, establishment",3.8,Beauty brand,brand
Manual-30,13.08561003,80.21067164,1500,7,12,6,11,36,ChIJsy4LuHFnUjoRowXDVZJWCLU,"Zudio - SL Anandan Towers, Chennai",13.0737297,80.2227504,1861,"S.L, Anandan Towers, 336-344, Poonamallee High Rd, Aminjikarai, Chennai, Tamil Nadu 600030, India","clothing_store, point_of_interest, store, establishment",4.1,Beauty brand,brand
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJcYIRujFnUjoROUXbYYSPm-o,Studio11 Unisex Salon Besant Nagar,12.9984402,80.26744,303,"New No:5, Old No:E-147-A, 1st Floor, 2nd Ave, GOCHS Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, hair_care, clothing_store, spa, health, store, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJY-MrOrZnUjoRUiFhKZPCSFM,Lifestyle Stores,13.001044,80.262935,371,"Damodharapuram Main Rd, Jeevarathinam Nagar, Adyar, Chennai, Tamil Nadu 600020, India","department_store, point_of_interest, store, establishment",0,Beauty brand,brand
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJgeFpOPpnUjoRTa3NewwRI_0,Essensuals Hairdressing Besant Nagar,12.9979083,80.2678107,373,"147E, 2nd Ave, GOCHS Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, hair_care, spa, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJk1bNUkhnUjoRWMG70urte_Q,Page 3 Luxury Salon & Makeover Studio,13.0008468,80.2703626,435,"Ground Floor, 61/1, 4th Main Rd, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, spa, point_of_interest, establishment",4.8,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJT2eDfxVnUjoRg4PD3flRibI,Scissors and Seasons,12.9994222,80.2625101,450,"131, Ellaiamman Koil St, Vannanthurai, Adyar, Chennai, Tamil Nadu 600020, India","hair_care, beauty_salon, spa, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJGVK9L_pnUjoRRc_3cPT2hEQ,Trends Cosmetics,12.9971403,80.2678363,453,"No. E, 33, 2nd Ave, GOCHS Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","point_of_interest, store, establishment",4.1,Cosmetics store,cosmetics
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJ2Y9XNPtnUjoRKZKGRuB0kG4,FOOT RECHARGE | FOOT MASSAGE | FOOT REFLEXOLOGY | FOOT RELIEF | FOOT CARE | FOOT SPA | FOOT THERAPHY,13.0010664,80.2708786,491,"No 4 & 5, TNHB Complex, 4th Main Rd, opp. Wow Momo, Elliots Beach, Besant Nagar, Chennai, Tamil Nadu 600090, India","spa, health, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJz7KN4flnUjoR9RsNyoQES48,Beauty Line,12.9952548,80.2677131,650,"30th Cross St, Anna Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, point_of_interest, establishment",4.5,Beauty brand,brand
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJq-HKn_lnUjoRloXnKMxMx2w,YLG Salon / Besant Nagar,12.9954541,80.2684071,651,"1st Floor, No, 11, Annai Velankanni Road, Ashtalaxmi Garden, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, hair_care, spa, health, point_of_interest, establishment",4.6,Beauty supply store,beauty
Manual-31,13.00094535,80.26635016,1000,9,2,6,1,18,ChIJ6QD3QcZnUjoRZwxY1xqg0AI,"Green Trends - Besant Nagar, Unisex Salon",12.99623,80.2624853,672,"58, Mahatma Gandhi Rd, opposite Bus Stop, Anna Colony, Besant Nagar, Chennai, Tamil Nadu 600090, India","beauty_salon, hair_care, clothing_store, spa, store, point_of_interest, establishment",4.8,Beauty supply store,beauty
