Longitude,Latitude,population_density,lat_grid,lon_grid
77.5362497,13.11208347,4849.915039,13.1085,77.5395
77.54458303,13.11208347,5270.244629,13.1085,77.5485
77.55291636,13.11208347,6943.932617,13.1085,77.5485
77.5612497,13.11208347,7154.32666,13.1085,77.5575
77.56958303,13.11208347,10105.06445,13.1085,77.5665
77.57791636,13.11208347,14284.75879,13.1085,77.5755
77.5862497,13.11208347,12730.1875,13.1085,77.5845
77.59458303,13.11208347,3119.442139,13.1085,77.5935
77.60291636,13.11208347,12440.95215,13.1085,77.6025
77.6112497,13.11208347,10707.27051,13.1085,77.6115
77.61958303,13.11208347,6083.362305,13.1085,77.6205
77.62791636,13.11208347,7801.609863,13.1085,77.6295
77.6362497,13.11208347,4497.337402,13.1085,77.6385
77.64458303,13.11208347,207.2578125,13.1085,77.6475
77.65291636,13.11208347,1023.040894,13.1085,77.6565
77.6612497,13.11208347,2664.803223,13.1085,77.6655
77.66958303,13.11208347,2565.120361,13.1085,77.6655
77.67791636,13.11208347,4707.037109,13.1085,77.6745
77.6862497,13.11208347,4868.986328,13.1085,77.6835
77.69458303,13.11208347,2940.762207,13.1085,77.6925
77.70291636,13.11208347,2512.731201,13.1085,77.7015
77.7112497,13.11208347,2515.220703,13.1085,77.7105
77.71958303,13.11208347,2380.221436,13.1085,77.7195
77.72791636,13.11208347,169.8960571,13.1085,77.7285
77.7362497,13.11208347,67.92559052,13.1085,77.7375
77.74458303,13.11208347,87.09337616,13.1085,77.7465
77.75291636,13.11208347,310.1661072,13.1085,77.7555
77.7612497,13.11208347,312.2351379,13.1085,77.7645
77.76958303,13.11208347,501.1705017,13.1085,77.7735
77.77791636,13.11208347,500.5916138,13.1085,77.7735
77.7862497,13.11208347,321.9442444,13.1085,77.7825
77.79458303,13.11208347,281.1673584,13.1085,77.7915
77.40291636,13.10375014,6838.882813,13.0995,77.4045
77.4112497,13.10375014,7005.032715,13.0995,77.4135
77.41958303,13.10375014,4260.151367,13.0995,77.4225
77.42791636,13.10375014,5515.773926,13.0995,77.4315
77.4362497,13.10375014,8040.690918,13.0995,77.4405
77.44458303,13.10375014,9558.828125,13.0995,77.4405
77.45291636,13.10375014,5144.577148,13.0995,77.4495
77.4612497,13.10375014,3449.67749,13.0995,77.4585
77.46958303,13.10375014,3690.606201,13.0995,77.4675
77.47791636,13.10375014,5839.961914,13.0995,77.4765
77.4862497,13.10375014,6034.730469,13.0995,77.4855
77.49458303,13.10375014,5126.289551,13.0995,77.4945
77.50291636,13.10375014,4151.694336,13.0995,77.5035
77.5112497,13.10375014,4447.753418,13.0995,77.5125
77.51958303,13.10375014,5856.970703,13.0995,77.5215
77.52791636,13.10375014,6571.663574,13.0995,77.5305
77.5362497,13.10375014,6734.44873,13.0995,77.5395
77.54458303,13.10375014,7908.929199,13.0995,77.5485
77.55291636,13.10375014,8448.808594,13.0995,77.5485
77.5612497,13.10375014,8641.036133,13.0995,77.5575
77.56958303,13.10375014,29042.74805,13.0995,77.5665
77.57791636,13.10375014,38037.08594,13.0995,77.5755
77.5862497,13.10375014,34735.51953,13.0995,77.5845
77.59458303,13.10375014,23783.4082,13.0995,77.5935
77.60291636,13.10375014,13870.83887,13.0995,77.6025
77.6112497,13.10375014,10470.42773,13.0995,77.6115
77.61958303,13.10375014,7122.615723,13.0995,77.6205
77.62791636,13.10375014,11015.30078,13.0995,77.6295
77.6362497,13.10375014,6181.77832,13.0995,77.6385
77.64458303,13.10375014,2792.891602,13.0995,77.6475
77.65291636,13.10375014,261.6901855,13.0995,77.6565
77.6612497,13.10375014,184.5414581,13.0995,77.6655
77.66958303,13.10375014,126.296814,13.0995,77.6655
77.67791636,13.10375014,1748.784546,13.0995,77.6745
77.6862497,13.10375014,2047.914185,13.0995,77.6835
77.69458303,13.10375014,1087.984741,13.0995,77.6925
77.70291636,13.10375014,1144.792969,13.0995,77.7015
77.7112497,13.10375014,2712.958496,13.0995,77.7105
77.71958303,13.10375014,3019.036377,13.0995,77.7195
77.72791636,13.10375014,71.02135468,13.0995,77.7285
77.7362497,13.10375014,72.80609894,13.0995,77.7375
77.74458303,13.10375014,86.89614868,13.0995,77.7465
77.75291636,13.10375014,357.539917,13.0995,77.7555
77.7612497,13.10375014,314.3778687,13.0995,77.7645
77.76958303,13.10375014,534.4607544,13.0995,77.7735
77.77791636,13.10375014,693.6756592,13.0995,77.7735
77.7862497,13.10375014,409.499054,13.0995,77.7825
77.79458303,13.10375014,375.2545471,13.0995,77.7915
77.40291636,13.09541681,3578.335449,13.0995,77.4045
77.4112497,13.09541681,6932.962891,13.0995,77.4135
77.41958303,13.09541681,6004.928223,13.0995,77.4225
77.42791636,13.09541681,4933.180176,13.0995,77.4315
77.4362497,13.09541681,4064.929199,13.0995,77.4405
77.44458303,13.09541681,8263.959961,13.0995,77.4405
77.45291636,13.09541681,5681.468262,13.0995,77.4495
77.4612497,13.09541681,3149.935059,13.0995,77.4585
77.46958303,13.09541681,4530.635742,13.0995,77.4675
77.47791636,13.09541681,5549.443848,13.0995,77.4765
77.4862497,13.09541681,6712.121582,13.0995,77.4855
77.49458303,13.09541681,6484.697266,13.0995,77.4945
77.50291636,13.09541681,6237.44873,13.0995,77.5035
77.5112497,13.09541681,5545.510254,13.0995,77.5125
77.51958303,13.09541681,6588.032227,13.0995,77.5215
77.52791636,13.09541681,6600.120605,13.0995,77.5305
77.5362497,13.09541681,7165.248047,13.0995,77.5395
77.54458303,13.09541681,7260.233398,13.0995,77.5485
77.55291636,13.09541681,8212.745117,13.0995,77.5485
77.5612497,13.09541681,8610.305664,13.0995,77.5575
77.56958303,13.09541681,13595.73926,13.0995,77.5665
77.57791636,13.09541681,32247.06445,13.0995,77.5755
77.5862497,13.09541681,34293.46484,13.0995,77.5845
77.59458303,13.09541681,24293.06836,13.0995,77.5935
77.60291636,13.09541681,8780.37793,13.0995,77.6025
77.6112497,13.09541681,7887.819824,13.0995,77.6115
77.61958303,13.09541681,7819.179199,13.0995,77.6205
77.62791636,13.09541681,9014.522461,13.0995,77.6295
77.6362497,13.09541681,7515.047363,13.0995,77.6385
77.64458303,13.09541681,4002.769287,13.0995,77.6475
77.65291636,13.09541681,176.4615173,13.0995,77.6565
77.6612497,13.09541681,172.1226044,13.0995,77.6655
77.66958303,13.09541681,140.3400269,13.0995,77.6655
77.67791636,13.09541681,114.4018097,13.0995,77.6745
77.6862497,13.09541681,119.1145859,13.0995,77.6835
77.69458303,13.09541681,103.5603409,13.0995,77.6925
77.70291636,13.09541681,82.78657532,13.0995,77.7015
77.7112497,13.09541681,178.1109467,13.0995,77.7105
77.71958303,13.09541681,2105.51123,13.0995,77.7195
77.72791636,13.09541681,133.9784698,13.0995,77.7285
77.7362497,13.09541681,114.4620285,13.0995,77.7375
77.74458303,13.09541681,112.4926987,13.0995,77.7465
77.75291636,13.09541681,386.4199219,13.0995,77.7555
77.7612497,13.09541681,230.5197296,13.0995,77.7645
77.76958303,13.09541681,330.4906921,13.0995,77.7735
77.77791636,13.09541681,562.4811401,13.0995,77.7735
77.7862497,13.09541681,527.0917969,13.0995,77.7825
77.79458303,13.09541681,585.6882935,13.0995,77.7915
77.40291636,13.08708347,1758.397705,13.0905,77.4045
77.4112497,13.08708347,6249.214355,13.0905,77.4135
77.41958303,13.08708347,7037.523926,13.0905,77.4225
77.42791636,13.08708347,6215.38623,13.0905,77.4315
77.4362497,13.08708347,5845.483398,13.0905,77.4405
77.44458303,13.08708347,8535.152344,13.0905,77.4405
77.45291636,13.08708347,6107.47168,13.0905,77.4495
77.4612497,13.08708347,5962.003906,13.0905,77.4585
77.46958303,13.08708347,5570.208008,13.0905,77.4675
77.47791636,13.08708347,5765.741211,13.0905,77.4765
77.4862497,13.08708347,6830.126465,13.0905,77.4855
77.49458303,13.08708347,6912.057617,13.0905,77.4945
77.50291636,13.08708347,6884.483398,13.0905,77.5035
77.5112497,13.08708347,7705.862793,13.0905,77.5125
77.51958303,13.08708347,7417.635742,13.0905,77.5215
77.52791636,13.08708347,8799.87793,13.0905,77.5305
77.5362497,13.08708347,6669.746094,13.0905,77.5395
77.54458303,13.08708347,11586.49512,13.0905,77.5485
77.55291636,13.08708347,19845.84375,13.0905,77.5485
77.5612497,13.08708347,17120.76758,13.0905,77.5575
77.56958303,13.08708347,7710.021484,13.0905,77.5665
77.57791636,13.08708347,7976.929199,13.0905,77.5755
77.5862497,13.08708347,12086.43359,13.0905,77.5845
77.59458303,13.08708347,8941.263672,13.0905,77.5935
77.60291636,13.08708347,9172.860352,13.0905,77.6025
77.6112497,13.08708347,4823.180176,13.0905,77.6115
77.61958303,13.08708347,7823.394043,13.0905,77.6205
77.62791636,13.08708347,8133.342773,13.0905,77.6295
77.6362497,13.08708347,8425.027344,13.0905,77.6385
77.64458303,13.08708347,2963.019043,13.0905,77.6475
77.65291636,13.08708347,222.8011322,13.0905,77.6565
77.6612497,13.08708347,189.2666321,13.0905,77.6655
77.66958303,13.08708347,149.5589447,13.0905,77.6655
77.67791636,13.08708347,127.5625916,13.0905,77.6745
77.6862497,13.08708347,137.8990021,13.0905,77.6835
77.69458303,13.08708347,108.8209839,13.0905,77.6925
77.70291636,13.08708347,98.77455139,13.0905,77.7015
77.7112497,13.08708347,145.9329071,13.0905,77.7105
77.71958303,13.08708347,127.8584671,13.0905,77.7195
77.72791636,13.08708347,110.7777023,13.0905,77.7285
77.7362497,13.08708347,150.5009766,13.0905,77.7375
77.74458303,13.08708347,126.2382126,13.0905,77.7465
77.75291636,13.08708347,325.4000244,13.0905,77.7555
77.7612497,13.08708347,142.4523315,13.0905,77.7645
77.76958303,13.08708347,57.4538269,13.0905,77.7735
77.77791636,13.08708347,620.9130249,13.0905,77.7735
77.7862497,13.08708347,700.4075928,13.0905,77.7825
77.79458303,13.08708347,710.557373,13.0905,77.7915
77.40291636,13.07875014,867.5021362,13.0815,77.4045
77.4112497,13.07875014,1746.343384,13.0815,77.4135
77.41958303,13.07875014,7218.191895,13.0815,77.4225
77.42791636,13.07875014,7289.900879,13.0815,77.4315
77.4362497,13.07875014,8046.737305,13.0815,77.4405
77.44458303,13.07875014,6868.811523,13.0815,77.4405
77.45291636,13.07875014,7422.34375,13.0815,77.4495
77.4612497,13.07875014,6516.311523,13.0815,77.4585
77.46958303,13.07875014,5694.170898,13.0815,77.4675
77.47791636,13.07875014,7407.89502,13.0815,77.4765
77.4862497,13.07875014,7374.530273,13.0815,77.4855
77.49458303,13.07875014,7364.191406,13.0815,77.4945
77.50291636,13.07875014,8246.923828,13.0815,77.5035
77.5112497,13.07875014,6391.246582,13.0815,77.5125
77.51958303,13.07875014,7799.97998,13.0815,77.5215
77.52791636,13.07875014,7751.829102,13.0815,77.5305
77.5362497,13.07875014,7678.42041,13.0815,77.5395
77.54458303,13.07875014,9225.393555,13.0815,77.5485
77.55291636,13.07875014,23534.65625,13.0815,77.5485
77.5612497,13.07875014,24405.94531,13.0815,77.5575
77.56958303,13.07875014,7734.921875,13.0815,77.5665
77.57791636,13.07875014,8293.177734,13.0815,77.5755
77.5862497,13.07875014,11165.33984,13.0815,77.5845
77.59458303,13.07875014,10667.0127,13.0815,77.5935
77.60291636,13.07875014,10230.80078,13.0815,77.6025
77.6112497,13.07875014,6235.319336,13.0815,77.6115
77.61958303,13.07875014,6898.657715,13.0815,77.6205
77.62791636,13.07875014,7517.09375,13.0815,77.6295
77.6362497,13.07875014,7452.198242,13.0815,77.6385
77.64458303,13.07875014,1868.318237,13.0815,77.6475
77.65291636,13.07875014,234.9873962,13.0815,77.6565
77.6612497,13.07875014,224.3621826,13.0815,77.6655
77.66958303,13.07875014,140.6860809,13.0815,77.6655
77.67791636,13.07875014,155.2918396,13.0815,77.6745
77.6862497,13.07875014,140.7805481,13.0815,77.6835
77.69458303,13.07875014,114.7114639,13.0815,77.6925
77.70291636,13.07875014,89.75189972,13.0815,77.7015
77.7112497,13.07875014,105.6297684,13.0815,77.7105
77.71958303,13.07875014,122.6927338,13.0815,77.7195
77.72791636,13.07875014,138.5350647,13.0815,77.7285
77.7362497,13.07875014,197.038559,13.0815,77.7375
77.74458303,13.07875014,142.302536,13.0815,77.7465
77.75291636,13.07875014,484.4315796,13.0815,77.7555
77.7612497,13.07875014,157.0804291,13.0815,77.7645
77.76958303,13.07875014,75.79395294,13.0815,77.7735
77.77791636,13.07875014,698.4514771,13.0815,77.7735
77.7862497,13.07875014,2282.838135,13.0815,77.7825
77.79458303,13.07875014,2179.059082,13.0815,77.7915
77.40291636,13.07041681,1176.547363,13.0725,77.4045
77.4112497,13.07041681,1180.817139,13.0725,77.4135
77.41958303,13.07041681,6000.307129,13.0725,77.4225
77.42791636,13.07041681,6643.142578,13.0725,77.4315
77.4362497,13.07041681,7202.438965,13.0725,77.4405
77.44458303,13.07041681,8787.209961,13.0725,77.4405
77.45291636,13.07041681,11293.94629,13.0725,77.4495
77.4612497,13.07041681,7533.072754,13.0725,77.4585
77.46958303,13.07041681,6983.236816,13.0725,77.4675
77.47791636,13.07041681,7220.690918,13.0725,77.4765
77.4862497,13.07041681,7010.900879,13.0725,77.4855
77.49458303,13.07041681,10993.89648,13.0725,77.4945
77.50291636,13.07041681,20040.24609,13.0725,77.5035
77.5112497,13.07041681,9472.003906,13.0725,77.5125
77.51958303,13.07041681,6659.825684,13.0725,77.5215
77.52791636,13.07041681,8704.987305,13.0725,77.5305
77.5362497,13.07041681,8244.769531,13.0725,77.5395
77.54458303,13.07041681,7628.874512,13.0725,77.5485
77.55291636,13.07041681,16251.21777,13.0725,77.5485
77.5612497,13.07041681,18175.41211,13.0725,77.5575
77.56958303,13.07041681,20941.73828,13.0725,77.5665
77.57791636,13.07041681,16145.1582,13.0725,77.5755
77.5862497,13.07041681,11468.19629,13.0725,77.5845
77.59458303,13.07041681,22370.70703,13.0725,77.5935
77.60291636,13.07041681,16311.01172,13.0725,77.6025
77.6112497,13.07041681,7025.384766,13.0725,77.6115
77.61958303,13.07041681,7606.657227,13.0725,77.6205
77.62791636,13.07041681,4269.532227,13.0725,77.6295
77.6362497,13.07041681,580.9554443,13.0725,77.6385
77.64458303,13.07041681,232.3126068,13.0725,77.6475
77.65291636,13.07041681,308.309967,13.0725,77.6565
77.6612497,13.07041681,249.8852081,13.0725,77.6655
77.66958303,13.07041681,190.2015533,13.0725,77.6655
77.67791636,13.07041681,157.5550995,13.0725,77.6745
77.6862497,13.07041681,142.2704468,13.0725,77.6835
77.69458303,13.07041681,123.7273407,13.0725,77.6925
77.70291636,13.07041681,110.7522964,13.0725,77.7015
77.7112497,13.07041681,126.5219269,13.0725,77.7105
77.71958303,13.07041681,155.2585449,13.0725,77.7195
77.72791636,13.07041681,158.7946625,13.0725,77.7285
77.7362497,13.07041681,170.6264954,13.0725,77.7375
77.74458303,13.07041681,192.3077087,13.0725,77.7465
77.75291636,13.07041681,467.4711609,13.0725,77.7555
77.7612497,13.07041681,520.7849121,13.0725,77.7645
77.76958303,13.07041681,67.19670105,13.0725,77.7735
77.77791636,13.07041681,965.5542603,13.0725,77.7735
77.7862497,13.07041681,3830.592529,13.0725,77.7825
77.79458303,13.07041681,2743.271484,13.0725,77.7915
77.40291636,13.06208347,3630.310547,13.0635,77.4045
77.4112497,13.06208347,3099.217041,13.0635,77.4135
77.41958303,13.06208347,4282.695801,13.0635,77.4225
77.42791636,13.06208347,5079.839844,13.0635,77.4315
77.4362497,13.06208347,6513.869629,13.0635,77.4405
77.44458303,13.06208347,8085.241211,13.0635,77.4405
77.45291636,13.06208347,12993.29492,13.0635,77.4495
77.4612497,13.06208347,17668.58008,13.0635,77.4585
77.46958303,13.06208347,11516.49805,13.0635,77.4675
77.47791636,13.06208347,8310.728516,13.0635,77.4765
77.4862497,13.06208347,6972.029785,13.0635,77.4855
77.49458303,13.06208347,12716.12793,13.0635,77.4945
77.50291636,13.06208347,25059.85938,13.0635,77.5035
77.5112497,13.06208347,16236.7041,13.0635,77.5125
77.51958303,13.06208347,9369.302734,13.0635,77.5215
77.52791636,13.06208347,10333.52441,13.0635,77.5305
77.5362497,13.06208347,8759.493164,13.0635,77.5395
77.54458303,13.06208347,8538.532227,13.0635,77.5485
77.55291636,13.06208347,26313.98438,13.0635,77.5485
77.5612497,13.06208347,17634.41797,13.0635,77.5575
77.56958303,13.06208347,11906.66992,13.0635,77.5665
77.57791636,13.06208347,31304.7207,13.0635,77.5755
77.5862497,13.06208347,32661.0957,13.0635,77.5845
77.59458303,13.06208347,21674.0293,13.0635,77.5935
77.60291636,13.06208347,8896.806641,13.0635,77.6025
77.6112497,13.06208347,1590.213867,13.0635,77.6115
77.61958303,13.06208347,3389.608887,13.0635,77.6205
77.62791636,13.06208347,231.7706909,13.0635,77.6295
77.6362497,13.06208347,282.0880737,13.0635,77.6385
77.64458303,13.06208347,460.9916382,13.0635,77.6475
77.65291636,13.06208347,568.0273438,13.0635,77.6565
77.6612497,13.06208347,226.7436371,13.0635,77.6655
77.66958303,13.06208347,266.3050842,13.0635,77.6655
77.67791636,13.06208347,176.7506104,13.0635,77.6745
77.6862497,13.06208347,158.4243164,13.0635,77.6835
77.69458303,13.06208347,133.7980499,13.0635,77.6925
77.70291636,13.06208347,130.339325,13.0635,77.7015
77.7112497,13.06208347,164.0558472,13.0635,77.7105
77.71958303,13.06208347,175.443924,13.0635,77.7195
77.72791636,13.06208347,154.0250397,13.0635,77.7285
77.7362497,13.06208347,192.3284454,13.0635,77.7375
77.74458303,13.06208347,218.0910492,13.0635,77.7465
77.75291636,13.06208347,221.6105652,13.0635,77.7555
77.7612497,13.06208347,906.1700439,13.0635,77.7645
77.76958303,13.06208347,961.4922485,13.0635,77.7735
77.77791636,13.06208347,1015.526245,13.0635,77.7735
77.7862497,13.06208347,1059.382446,13.0635,77.7825
77.79458303,13.06208347,878.6535034,13.0635,77.7915
77.40291636,13.05375014,2928.24585,13.0545,77.4045
77.4112497,13.05375014,3073.773926,13.0545,77.4135
77.41958303,13.05375014,2763.564453,13.0545,77.4225
77.42791636,13.05375014,3606.517822,13.0545,77.4315
77.4362497,13.05375014,4666.394043,13.0545,77.4405
77.44458303,13.05375014,5343.019531,13.0545,77.4405
77.45291636,13.05375014,7121.811523,13.0545,77.4495
77.4612497,13.05375014,8454.242188,13.0545,77.4585
77.46958303,13.05375014,8157.412598,13.0545,77.4675
77.47791636,13.05375014,7333.38916,13.0545,77.4765
77.4862497,13.05375014,13127.60059,13.0545,77.4855
77.49458303,13.05375014,17356.53516,13.0545,77.4945
77.50291636,13.05375014,30032.78516,13.0545,77.5035
77.5112497,13.05375014,34115.75,13.0545,77.5125
77.51958303,13.05375014,12219.6543,13.0545,77.5215
77.52791636,13.05375014,11062.73926,13.0545,77.5305
77.5362497,13.05375014,9453.476563,13.0545,77.5395
77.54458303,13.05375014,12264.42871,13.0545,77.5485
77.55291636,13.05375014,8437.730469,13.0545,77.5485
77.5612497,13.05375014,13887.90332,13.0545,77.5575
77.56958303,13.05375014,22601.24609,13.0545,77.5665
77.57791636,13.05375014,19621.61133,13.0545,77.5755
77.5862497,13.05375014,11749.27637,13.0545,77.5845
77.59458303,13.05375014,26627.22461,13.0545,77.5935
77.60291636,13.05375014,9130.561523,13.0545,77.6025
77.6112497,13.05375014,676.8482056,13.0545,77.6115
77.61958303,13.05375014,375.0119629,13.0545,77.6205
77.62791636,13.05375014,816.4248047,13.0545,77.6295
77.6362497,13.05375014,607.5303345,13.0545,77.6385
77.64458303,13.05375014,651.743103,13.0545,77.6475
77.65291636,13.05375014,390.321167,13.0545,77.6565
77.6612497,13.05375014,234.5335541,13.0545,77.6655
77.66958303,13.05375014,232.8930054,13.0545,77.6655
77.67791636,13.05375014,208.0726776,13.0545,77.6745
77.6862497,13.05375014,178.2549133,13.0545,77.6835
77.69458303,13.05375014,168.3707428,13.0545,77.6925
77.70291636,13.05375014,162.1776886,13.0545,77.7015
77.7112497,13.05375014,161.2773285,13.0545,77.7105
77.71958303,13.05375014,166.4246674,13.0545,77.7195
77.72791636,13.05375014,143.8334045,13.0545,77.7285
77.7362497,13.05375014,178.6054993,13.0545,77.7375
77.74458303,13.05375014,194.2259064,13.0545,77.7465
77.75291636,13.05375014,201.5592041,13.0545,77.7555
77.7612497,13.05375014,766.2971191,13.0545,77.7645
77.76958303,13.05375014,903.8573608,13.0545,77.7735
77.77791636,13.05375014,684.5112305,13.0545,77.7735
77.7862497,13.05375014,710.1296387,13.0545,77.7825
77.79458303,13.05375014,525.6652222,13.0545,77.7915
77.40291636,13.04541681,2609.193359,13.0455,77.4045
77.4112497,13.04541681,2520.293945,13.0455,77.4135
77.41958303,13.04541681,2838.508301,13.0455,77.4225
77.42791636,13.04541681,3768.471924,13.0455,77.4315
77.4362497,13.04541681,3801.662354,13.0455,77.4405
77.44458303,13.04541681,4231.350586,13.0455,77.4405
77.45291636,13.04541681,5524.504883,13.0455,77.4495
77.4612497,13.04541681,7497.734375,13.0455,77.4585
77.46958303,13.04541681,7641.447266,13.0455,77.4675
77.47791636,13.04541681,8399.705078,13.0455,77.4765
77.4862497,13.04541681,8369.210938,13.0455,77.4855
77.49458303,13.04541681,10734.37793,13.0455,77.4945
77.50291636,13.04541681,24145.94141,13.0455,77.5035
77.5112497,13.04541681,42241.9375,13.0455,77.5125
77.51958303,13.04541681,33373.06641,13.0455,77.5215
77.52791636,13.04541681,29723.48242,13.0455,77.5305
77.5362497,13.04541681,16592.24414,13.0455,77.5395
77.54458303,13.04541681,20601.88672,13.0455,77.5485
77.55291636,13.04541681,22584.84961,13.0455,77.5485
77.5612497,13.04541681,26020.9668,13.0455,77.5575
77.56958303,13.04541681,41491.90625,13.0455,77.5665
77.57791636,13.04541681,33587.09375,13.0455,77.5755
77.5862497,13.04541681,4572.484375,13.0455,77.5845
77.59458303,13.04541681,25358.37109,13.0455,77.5935
77.60291636,13.04541681,19418.91992,13.0455,77.6025
77.6112497,13.04541681,15161.30859,13.0455,77.6115
77.61958303,13.04541681,27315.69922,13.0455,77.6205
77.62791636,13.04541681,13724.2334,13.0455,77.6295
77.6362497,13.04541681,1262.804688,13.0455,77.6385
77.64458303,13.04541681,349.9076843,13.0455,77.6475
77.65291636,13.04541681,238.7316284,13.0455,77.6565
77.6612497,13.04541681,269.1748657,13.0455,77.6655
77.66958303,13.04541681,257.2695923,13.0455,77.6655
77.67791636,13.04541681,213.5581512,13.0455,77.6745
77.6862497,13.04541681,94.57505035,13.0455,77.6835
77.69458303,13.04541681,172.3468018,13.0455,77.6925
77.70291636,13.04541681,166.1773834,13.0455,77.7015
77.7112497,13.04541681,159.0993042,13.0455,77.7105
77.71958303,13.04541681,174.2296906,13.0455,77.7195
77.72791636,13.04541681,177.1073761,13.0455,77.7285
77.7362497,13.04541681,198.8170013,13.0455,77.7375
77.74458303,13.04541681,209.7400665,13.0455,77.7465
77.75291636,13.04541681,264.6520996,13.0455,77.7555
77.7612497,13.04541681,210.5064697,13.0455,77.7645
77.76958303,13.04541681,316.145874,13.0455,77.7735
77.77791636,13.04541681,590.4147949,13.0455,77.7735
77.7862497,13.04541681,639.7491455,13.0455,77.7825
77.79458303,13.04541681,604.5640259,13.0455,77.7915
77.40291636,13.03708347,2004.886353,13.0365,77.4045
77.4112497,13.03708347,2105.83252,13.0365,77.4135
77.41958303,13.03708347,3100.16626,13.0365,77.4225
77.42791636,13.03708347,3280.43042,13.0365,77.4315
77.4362497,13.03708347,3770.708252,13.0365,77.4405
77.44458303,13.03708347,4324.121094,13.0365,77.4405
77.45291636,13.03708347,5040.498047,13.0365,77.4495
77.4612497,13.03708347,6662.642578,13.0365,77.4585
77.46958303,13.03708347,6422.4375,13.0365,77.4675
77.47791636,13.03708347,10944.00098,13.0365,77.4765
77.4862497,13.03708347,7652.967773,13.0365,77.4855
77.49458303,13.03708347,13970.91211,13.0365,77.4945
77.50291636,13.03708347,25387.26953,13.0365,77.5035
77.5112497,13.03708347,38001.84375,13.0365,77.5125
77.51958303,13.03708347,44847.64063,13.0365,77.5215
77.52791636,13.03708347,39113.47266,13.0365,77.5305
77.5362497,13.03708347,19001.08203,13.0365,77.5395
77.54458303,13.03708347,12857.95117,13.0365,77.5485
77.55291636,13.03708347,26235.52344,13.0365,77.5485
77.5612497,13.03708347,45345.70703,13.0365,77.5575
77.56958303,13.03708347,43194.21875,13.0365,77.5665
77.57791636,13.03708347,31872.00586,13.0365,77.5755
77.5862497,13.03708347,13854.46875,13.0365,77.5845
77.59458303,13.03708347,42426.32813,13.0365,77.5935
77.60291636,13.03708347,40299.52344,13.0365,77.6025
77.6112497,13.03708347,35287.02734,13.0365,77.6115
77.61958303,13.03708347,39197.78906,13.0365,77.6205
77.62791636,13.03708347,26578.88477,13.0365,77.6295
77.6362497,13.03708347,25315.26172,13.0365,77.6385
77.64458303,13.03708347,2188.158691,13.0365,77.6475
77.65291636,13.03708347,404.0948181,13.0365,77.6565
77.6612497,13.03708347,214.5647583,13.0365,77.6655
77.66958303,13.03708347,274.5372925,13.0365,77.6655
77.67791636,13.03708347,271.7222595,13.0365,77.6745
77.6862497,13.03708347,211.0328827,13.0365,77.6835
77.69458303,13.03708347,253.2637024,13.0365,77.6925
77.70291636,13.03708347,212.5299072,13.0365,77.7015
77.7112497,13.03708347,205.2354736,13.0365,77.7105
77.71958303,13.03708347,192.6873627,13.0365,77.7195
77.72791636,13.03708347,179.877655,13.0365,77.7285
77.7362497,13.03708347,269.8144531,13.0365,77.7375
77.74458303,13.03708347,220.6107483,13.0365,77.7465
77.75291636,13.03708347,202.4140778,13.0365,77.7555
77.7612497,13.03708347,191.7302856,13.0365,77.7645
77.76958303,13.03708347,221.037735,13.0365,77.7735
77.77791636,13.03708347,579.5361328,13.0365,77.7735
77.7862497,13.03708347,527.6732178,13.0365,77.7825
77.79458303,13.03708347,657.6658325,13.0365,77.7915
77.40291636,13.02875014,1828.695068,13.0275,77.4045
77.4112497,13.02875014,1933.159912,13.0275,77.4135
77.41958303,13.02875014,3596.393311,13.0275,77.4225
77.42791636,13.02875014,3887.315186,13.0275,77.4315
77.4362497,13.02875014,3849.3479,13.0275,77.4405
77.44458303,13.02875014,4078.016846,13.0275,77.4405
77.45291636,13.02875014,4875.53418,13.0275,77.4495
77.4612497,13.02875014,6504.888184,13.0275,77.4585
77.46958303,13.02875014,7234.36084,13.0275,77.4675
77.47791636,13.02875014,9911.336914,13.0275,77.4765
77.4862497,13.02875014,8866.938477,13.0275,77.4855
77.49458303,13.02875014,7235.21875,13.0275,77.4945
77.50291636,13.02875014,12697.30273,13.0275,77.5035
77.5112497,13.02875014,42784.73828,13.0275,77.5125
77.51958303,13.02875014,46782.10547,13.0275,77.5215
77.52791636,13.02875014,26322.04492,13.0275,77.5305
77.5362497,13.02875014,31672.09961,13.0275,77.5395
77.54458303,13.02875014,31500.625,13.0275,77.5485
77.55291636,13.02875014,36818.80078,13.0275,77.5485
77.5612497,13.02875014,43132.21094,13.0275,77.5575
77.56958303,13.02875014,22511.63477,13.0275,77.5665
77.57791636,13.02875014,36402.69141,13.0275,77.5755
77.5862497,13.02875014,34841.35547,13.0275,77.5845
77.59458303,13.02875014,50796.70313,13.0275,77.5935
77.60291636,13.02875014,54092.24219,13.0275,77.6025
77.6112497,13.02875014,43666.94531,13.0275,77.6115
77.61958303,13.02875014,44272.95703,13.0275,77.6205
77.62791636,13.02875014,38909.11328,13.0275,77.6295
77.6362497,13.02875014,23349.55664,13.0275,77.6385
77.64458303,13.02875014,941.3762207,13.0275,77.6475
77.65291636,13.02875014,806.5031128,13.0275,77.6565
77.6612497,13.02875014,749.189209,13.0275,77.6655
77.66958303,13.02875014,702.1159058,13.0275,77.6655
77.67791636,13.02875014,441.5134583,13.0275,77.6745
77.6862497,13.02875014,316.7025146,13.0275,77.6835
